GENERAZIONE,MAX,MEDIA,VARIANZA
7045,120,115,44,
7046,120,116,40,
7047,120,116,39,
7048,120,117,31,
7049,120,118,16,
7050,120,118,14,
7051,120,118,15,
7052,120,119,11,
7053,120,119,8,
7054,120,119,5,
7055,120,119,3,
7056,120,119,2,
7057,120,119,5,
7058,120,119,0,
7059,120,119,0,
7060,120,35,900,
7061,120,41,973,
7062,120,46,831,
7063,120,52,576,
7064,117,58,547,
7065,115,63,519,
7066,102,67,418,
7067,103,70,326,
7068,110,74,317,
7069,110,78,267,
7070,110,81,195,
7071,109,82,226,
7072,108,87,126,
7073,109,89,130,
7074,113,91,129,
7075,109,93,92,
7076,112,94,105,
7077,114,95,104,
7078,114,97,78,
7079,115,99,64,
7080,113,100,57,
7081,113,102,45,
7082,116,104,35,
7083,116,106,27,
7084,119,108,29,
7085,120,108,30,
7086,120,109,27,
7087,120,110,29,
7088,120,111,26,
7089,120,113,24,
7090,120,113,23,
7091,120,114,22,
7092,120,115,19,
7093,120,116,14,
7094,120,116,14,
7095,120,117,16,
7096,120,117,13,
7097,120,118,9,
7098,120,118,6,
7099,120,119,1,
7100,120,119,1,
7101,120,119,0,
7102,120,119,0,
7103,120,35,892,
7104,120,41,954,
7105,120,49,982,
7106,120,58,1007,
7107,120,69,785,
7108,120,80,738,
7109,120,88,410,
7110,120,90,432,
7111,120,95,417,
7112,120,98,378,
7113,120,102,345,
7114,120,108,234,
7115,120,110,169,
7116,120,111,174,
7117,120,112,126,
7118,120,114,65,
7119,120,115,57,
7120,120,116,38,
7121,120,116,33,
7122,120,117,29,
7123,120,117,28,
7124,120,117,28,
7125,120,117,19,
7126,120,119,8,
7127,120,119,2,
7128,120,119,0,
7129,120,119,0,
7130,120,34,926,
7131,120,40,1142,
7132,120,49,1144,
7133,120,52,682,
7134,118,57,586,
7135,118,62,404,
7136,118,68,397,
7137,118,75,355,
7138,113,81,229,
7139,120,85,182,
7140,118,89,129,
7141,118,91,99,
7142,118,93,105,
7143,115,96,78,
7144,112,97,55,
7145,115,98,65,
7146,118,99,65,
7147,119,101,60,
7148,118,103,62,
7149,118,104,60,
7150,120,105,61,
7151,120,107,56,
7152,120,109,35,
7153,120,111,24,
7154,120,112,26,
7155,120,112,27,
7156,120,114,17,
7157,120,114,18,
7158,120,115,14,
7159,120,116,11,
7160,120,117,9,
7161,120,117,9,
7162,120,118,6,
7163,120,118,6,
7164,120,119,4,
7165,120,119,4,
7166,120,119,3,
7167,120,119,2,
7168,120,119,3,
7169,120,119,2,
7170,120,119,2,
7171,120,119,3,
7172,120,119,2,
7173,120,119,2,
7174,120,119,1,
7175,120,119,1,
7176,120,119,0,
7177,120,119,0,
7178,120,35,911,
7179,120,40,868,
7180,120,47,813,
7181,120,49,562,
7182,94,51,314,
7183,94,54,299,
7184,98,56,245,
7185,98,60,284,
7186,95,64,226,
7187,97,68,188,
7188,92,71,174,
7189,95,74,105,
7190,95,76,61,
7191,94,77,59,
7192,96,78,72,
7193,99,79,76,
7194,101,80,75,
7195,103,81,79,
7196,104,83,87,
7197,104,85,75,
7198,106,86,85,
7199,106,87,90,
7200,110,88,84,
7201,114,91,81,
7202,112,91,76,
7203,112,93,96,
7204,114,95,95,
7205,115,97,100,
7206,116,99,87,
7207,116,102,43,
7208,118,103,44,
7209,119,104,41,
7210,119,106,39,
7211,119,107,57,
7212,120,109,54,
7213,120,110,34,
7214,119,112,30,
7215,120,112,26,
7216,120,114,11,
7217,120,115,8,
7218,120,116,7,
7219,120,116,6,
7220,120,117,6,
7221,120,117,7,
7222,120,117,7,
7223,120,117,8,
7224,120,118,5,
7225,120,118,3,
7226,120,118,4,
7227,120,118,3,
7228,120,119,2,
7229,120,119,1,
7230,120,119,1,
7231,120,119,0,
7232,120,119,0,
7233,120,35,895,
7234,120,40,853,
7235,120,46,708,
7236,108,46,418,
7237,101,51,380,
7238,97,56,319,
7239,98,60,254,
7240,101,63,253,
7241,99,67,279,
7242,103,70,246,
7243,107,73,191,
7244,108,75,168,
7245,107,79,139,
7246,107,80,145,
7247,110,84,171,
7248,110,86,149,
7249,111,87,157,
7250,111,90,144,
7251,115,92,125,
7252,115,93,137,
7253,118,98,103,
7254,115,100,74,
7255,116,101,58,
7256,117,103,45,
7257,117,104,55,
7258,119,106,48,
7259,119,107,48,
7260,119,108,48,
7261,119,109,35,
7262,119,110,32,
7263,119,112,30,
7264,119,112,28,
7265,120,114,21,
7266,120,114,19,
7267,120,115,13,
7268,120,116,13,
7269,120,116,14,
7270,120,116,11,
7271,120,117,11,
7272,120,117,9,
7273,120,118,5,
7274,120,118,5,
7275,120,118,3,
7276,120,119,3,
7277,120,119,1,
7278,120,119,1,
7279,120,119,0,
7280,120,119,0,
7281,120,34,933,
7282,120,38,872,
7283,120,45,924,
7284,120,56,1007,
7285,120,66,993,
7286,120,75,752,
7287,120,80,700,
7288,120,88,594,
7289,120,98,350,
7290,120,103,284,
7291,120,107,193,
7292,120,110,112,
7293,120,112,100,
7294,120,113,94,
7295,120,115,50,
7296,120,116,41,
7297,120,117,27,
7298,120,117,19,
7299,120,118,18,
7300,120,118,18,
7301,120,118,13,
7302,120,118,12,
7303,120,119,13,
7304,120,119,4,
7305,120,119,2,
7306,120,119,0,
7307,120,119,0,
7308,120,34,937,
7309,120,42,1189,
7310,120,54,1391,
7311,120,65,1446,
7312,120,77,1180,
7313,120,84,975,
7314,120,96,599,
7315,120,100,456,
7316,120,104,316,
7317,120,104,293,
7318,120,107,203,
7319,120,111,132,
7320,120,114,50,
7321,120,116,43,
7322,120,116,34,
7323,120,116,33,
7324,120,116,32,
7325,120,116,31,
7326,120,117,19,
7327,120,117,17,
7328,120,118,10,
7329,120,118,12,
7330,120,119,2,
7331,120,119,1,
7332,120,119,0,
7333,120,120,0,
7334,120,35,920,
7335,120,36,565,
7336,120,40,420,
7337,97,41,325,
7338,97,47,305,
7339,91,48,257,
7340,91,51,222,
7341,91,54,228,
7342,83,57,162,
7343,87,59,116,
7344,84,61,104,
7345,84,62,98,
7346,82,63,102,
7347,88,65,121,
7348,91,66,112,
7349,87,68,85,
7350,90,69,79,
7351,94,70,97,
7352,94,71,103,
7353,94,71,100,
7354,95,73,81,
7355,95,75,65,
7356,94,75,53,
7357,94,76,59,
7358,90,77,48,
7359,97,79,44,
7360,95,80,48,
7361,99,80,50,
7362,101,79,61,
7363,101,80,67,
7364,101,81,71,
7365,101,84,53,
7366,101,85,50,
7367,100,85,47,
7368,105,86,54,
7369,105,87,47,
7370,108,87,50,
7371,104,89,39,
7372,104,90,43,
7373,105,91,42,
7374,103,91,41,
7375,106,92,35,
7376,109,92,43,
7377,109,95,30,
7378,109,95,28,
7379,109,95,31,
7380,107,95,31,
7381,107,96,34,
7382,110,97,34,
7383,110,98,30,
7384,113,99,28,
7385,111,100,27,
7386,115,100,30,
7387,115,101,25,
7388,115,102,22,
7389,116,103,17,
7390,115,104,17,
7391,115,105,16,
7392,117,105,20,
7393,116,106,23,
7394,116,107,19,
7395,116,108,17,
7396,116,108,21,
7397,116,110,18,
7398,116,111,17,
7399,116,111,11,
7400,116,111,13,
7401,117,112,12,
7402,117,112,10,
7403,117,113,9,
7404,117,113,9,
7405,117,113,7,
7406,117,114,5,
7407,117,115,3,
7408,117,115,3,
7409,117,115,3,
7410,117,116,1,
7411,117,116,1,
7412,117,116,0,
7413,117,116,0,
7414,117,34,867,
7415,117,37,849,
7416,117,42,773,
7417,117,50,906,
7418,117,63,882,
7419,117,72,648,
7420,117,76,651,
7421,114,87,348,
7422,116,89,299,
7423,116,95,238,
7424,116,98,232,
7425,117,102,149,
7426,117,105,113,
7427,117,106,137,
7428,117,107,134,
7429,117,106,147,
7430,117,107,122,
7431,117,109,93,
7432,117,111,62,
7433,117,111,71,
7434,117,112,63,
7435,117,114,45,
7436,117,115,12,
7437,117,115,11,
7438,117,115,9,
7439,117,115,6,
7440,117,115,9,
7441,117,115,6,
7442,117,116,4,
7443,117,116,2,
7444,117,116,1,
7445,117,116,1,
7446,117,116,1,
7447,117,116,1,
7448,117,116,0,
7449,117,116,0,
7450,117,34,866,
7451,117,42,1151,
7452,117,50,1193,
7453,117,66,1261,
7454,117,80,1074,
7455,117,91,672,
7456,117,93,575,
7457,117,96,441,
7458,117,99,349,
7459,117,103,234,
7460,117,104,205,
7461,117,107,131,
7462,117,111,74,
7463,117,112,66,
7464,117,113,42,
7465,117,114,27,
7466,117,115,17,
7467,117,115,18,
7468,117,115,14,
7469,117,115,12,
7470,117,115,12,
7471,117,115,9,
7472,117,115,8,
7473,117,116,3,
7474,117,116,2,
7475,117,116,2,
7476,117,116,1,
7477,117,116,0,
7478,117,116,0,
7479,117,33,884,
7480,117,39,888,
7481,117,47,1039,
7482,117,59,1249,
7483,117,70,1086,
7484,117,80,914,
7485,117,89,845,
7486,117,97,482,
7487,117,100,380,
7488,117,103,255,
7489,117,105,224,
7490,117,107,161,
7491,117,110,129,
7492,117,111,79,
7493,117,113,57,
7494,117,113,50,
7495,117,114,43,
7496,117,115,9,
7497,117,116,7,
7498,117,116,6,
7499,117,116,2,
7500,117,116,1,
7501,117,116,1,
7502,117,116,0,
7503,117,116,0,
7504,117,34,854,
7505,117,42,1156,
7506,117,54,1189,
7507,117,65,1224,
7508,117,77,1233,
7509,117,87,974,
7510,117,99,544,
7511,117,104,315,
7512,117,107,182,
7513,117,109,107,
7514,117,110,106,
7515,117,111,75,
7516,117,112,57,
7517,117,114,15,
7518,117,115,8,
7519,117,115,8,
7520,117,116,8,
7521,117,116,7,
7522,117,116,6,
7523,117,116,6,
7524,117,116,11,
7525,117,116,6,
7526,117,116,12,
7527,117,116,1,
7528,117,116,0,
7529,117,116,0,
7530,117,35,839,
7531,117,41,997,
7532,117,50,1152,
7533,117,63,1253,
7534,117,75,1020,
7535,117,87,722,
7536,117,92,576,
7537,117,99,409,
7538,117,102,325,
7539,117,102,306,
7540,117,106,226,
7541,117,107,194,
7542,117,107,201,
7543,117,110,146,
7544,117,111,123,
7545,117,112,81,
7546,117,112,76,
7547,117,114,40,
7548,117,115,12,
7549,117,115,8,
7550,117,116,5,
7551,117,116,7,
7552,117,115,7,
7553,117,115,9,
7554,117,115,10,
7555,117,116,4,
7556,117,116,1,
7557,117,116,0,
7558,117,116,1,
7559,117,116,1,
7560,117,116,0,
7561,117,116,0,
7562,117,34,853,
7563,117,40,821,
7564,117,46,860,
7565,117,53,820,
7566,117,60,792,
7567,117,68,660,
7568,117,79,487,
7569,117,87,367,
7570,115,91,242,
7571,117,95,165,
7572,117,98,214,
7573,117,101,156,
7574,117,103,115,
7575,117,106,62,
7576,117,108,57,
7577,117,111,32,
7578,117,110,38,
7579,119,110,37,
7580,119,112,28,
7581,119,113,19,
7582,119,114,15,
7583,119,114,13,
7584,119,114,14,
7585,119,115,15,
7586,119,116,9,
7587,119,116,7,
7588,119,117,5,
7589,119,117,1,
7590,119,118,0,
7591,119,118,0,
7592,119,36,872,
7593,119,42,1000,
7594,119,50,1159,
7595,119,59,1027,
7596,119,69,948,
7597,119,80,836,
7598,119,90,648,
7599,119,94,514,
7600,120,98,428,
7601,120,103,260,
7602,120,107,160,
7603,120,110,115,
7604,120,110,124,
7605,120,114,66,
7606,120,116,50,
7607,120,118,10,
7608,120,118,8,
7609,120,118,7,
7610,120,119,1,
7611,120,119,2,
7612,120,119,2,
7613,120,119,2,
7614,120,119,2,
7615,120,119,1,
7616,120,119,1,
7617,120,119,0,
7618,120,119,0,
7619,120,35,915,
7620,120,43,1187,
7621,120,54,1306,
7622,120,65,1178,
7623,120,77,976,
7624,120,88,722,
7625,120,94,501,
7626,120,97,442,
7627,120,101,395,
7628,120,104,364,
7629,120,106,334,
7630,120,109,252,
7631,120,109,204,
7632,120,111,140,
7633,120,112,138,
7634,120,112,107,
7635,120,113,93,
7636,120,114,74,
7637,120,116,48,
7638,120,117,34,
7639,120,118,9,
7640,120,118,10,
7641,120,119,3,
7642,120,119,2,
7643,120,119,3,
7644,120,119,2,
7645,120,119,1,
7646,120,119,1,
7647,120,119,0,
7648,120,119,0,
7649,120,34,925,
7650,120,41,994,
7651,120,49,1031,
7652,120,58,1112,
7653,120,71,1187,
7654,120,81,975,
7655,120,90,595,
7656,120,98,447,
7657,120,105,300,
7658,120,107,236,
7659,120,108,202,
7660,120,109,185,
7661,120,113,118,
7662,120,115,68,
7663,120,117,30,
7664,120,117,37,
7665,120,117,36,
7666,120,117,30,
7667,120,118,21,
7668,120,119,6,
7669,120,119,7,
7670,120,119,7,
7671,120,119,4,
7672,120,119,2,
7673,120,119,0,
7674,120,119,0,
7675,120,34,917,
7676,120,42,1053,
7677,120,52,1147,
7678,120,60,941,
7679,120,68,850,
7680,120,76,674,
7681,120,83,603,
7682,120,93,363,
7683,120,97,344,
7684,120,98,272,
7685,120,104,137,
7686,120,107,129,
7687,120,109,109,
7688,120,112,59,
7689,120,114,38,
7690,120,114,40,
7691,120,115,36,
7692,120,115,25,
7693,120,116,20,
7694,120,116,13,
7695,120,117,14,
7696,120,118,7,
7697,120,118,6,
7698,120,119,4,
7699,120,119,3,
7700,120,119,1,
7701,120,119,2,
7702,120,119,2,
7703,120,119,3,
7704,120,119,2,
7705,120,119,2,
7706,120,119,2,
7707,120,119,2,
7708,120,119,0,
7709,120,119,0,
7710,120,33,941,
7711,120,40,932,
7712,120,50,1057,
7713,120,60,1207,
7714,120,72,1170,
7715,120,83,1020,
7716,120,88,657,
7717,120,95,448,
7718,120,100,223,
7719,120,104,195,
7720,120,107,178,
7721,120,111,120,
7722,120,113,88,
7723,120,115,46,
7724,120,117,20,
7725,120,118,15,
7726,120,118,10,
7727,120,119,5,
7728,120,119,5,
7729,120,119,2,
7730,120,119,0,
7731,120,119,0,
7732,120,35,905,
7733,120,42,987,
7734,120,52,1179,
7735,120,64,1156,
7736,120,77,962,
7737,120,82,922,
7738,120,88,842,
7739,120,97,620,
7740,120,97,551,
7741,120,102,480,
7742,120,108,212,
7743,120,111,138,
7744,120,114,76,
7745,120,115,57,
7746,120,115,57,
7747,120,116,48,
7748,120,116,47,
7749,120,118,21,
7750,120,118,21,
7751,120,118,19,
7752,120,119,2,
7753,120,119,1,
7754,120,119,1,
7755,120,119,1,
7756,120,119,0,
7757,120,119,0,
7758,120,34,912,
7759,120,39,992,
7760,120,47,972,
7761,120,57,809,
7762,120,65,742,
7763,120,73,469,
7764,120,77,512,
7765,120,83,460,
7766,120,90,357,
7767,120,94,254,
7768,120,96,218,
7769,121,100,181,
7770,119,102,157,
7771,120,106,82,
7772,120,107,74,
7773,121,109,59,
7774,121,110,71,
7775,121,111,65,
7776,121,113,60,
7777,121,113,69,
7778,121,114,57,
7779,121,116,36,
7780,121,117,29,
7781,121,117,22,
7782,121,117,20,
7783,121,118,11,
7784,121,118,8,
7785,121,118,8,
7786,121,119,7,
7787,121,119,6,
7788,121,119,5,
7789,121,120,4,
7790,121,120,2,
7791,121,120,2,
7792,121,120,2,
7793,121,120,3,
7794,121,120,4,
7795,121,120,3,
7796,121,120,1,
7797,121,120,1,
7798,121,120,1,
7799,121,120,0,
7800,121,120,0,
7801,121,35,929,
7802,121,44,1313,
7803,121,56,1383,
7804,121,69,1448,
7805,121,85,1272,
7806,121,92,1063,
7807,121,99,615,
7808,121,104,486,
7809,121,108,303,
7810,121,111,171,
7811,121,114,127,
7812,121,115,100,
7813,121,117,33,
7814,121,117,36,
7815,121,117,42,
7816,121,118,26,
7817,121,118,25,
7818,121,119,15,
7819,121,119,14,
7820,121,120,2,
7821,121,120,3,
7822,121,120,2,
7823,121,120,1,
7824,121,120,1,
7825,121,120,1,
7826,121,120,1,
7827,121,120,0,
7828,121,120,0,
7829,121,35,928,
7830,121,38,820,
7831,121,43,897,
7832,121,56,1121,
7833,121,69,1104,
7834,121,78,833,
7835,121,89,623,
7836,121,95,518,
7837,121,100,406,
7838,121,104,227,
7839,121,108,174,
7840,121,110,122,
7841,121,112,90,
7842,121,115,74,
7843,121,116,35,
7844,121,116,37,
7845,121,118,23,
7846,121,118,15,
7847,121,119,11,
7848,121,119,7,
7849,121,120,3,
7850,121,120,1,
7851,121,120,0,
7852,121,120,1,
7853,121,120,0,
7854,121,121,0,
7855,121,34,946,
7856,121,42,1134,
7857,121,50,1194,
7858,121,65,1150,
7859,121,71,1078,
7860,121,81,920,
7861,121,91,586,
7862,121,98,391,
7863,121,106,263,
7864,121,109,199,
7865,121,112,125,
7866,121,115,83,
7867,121,115,92,
7868,121,117,58,
7869,121,118,43,
7870,121,117,53,
7871,121,118,38,
7872,121,117,57,
7873,121,119,32,
7874,121,120,1,
7875,121,120,1,
7876,121,120,0,
7877,121,120,0,
7878,121,34,941,
7879,121,41,1046,
7880,121,49,1077,
7881,121,54,802,
7882,121,62,781,
7883,121,69,642,
7884,121,78,489,
7885,116,84,378,
7886,115,90,292,
7887,115,93,231,
7888,117,95,220,
7889,120,99,187,
7890,121,103,149,
7891,121,104,170,
7892,121,107,133,
7893,121,109,113,
7894,121,112,84,
7895,121,113,63,
7896,121,115,34,
7897,121,116,24,
7898,121,117,22,
7899,121,117,22,
7900,121,118,17,
7901,121,118,14,
7902,121,119,10,
7903,121,119,5,
7904,121,120,1,
7905,121,120,1,
7906,121,120,1,
7907,121,120,1,
7908,121,120,1,
7909,121,120,1,
7910,121,120,1,
7911,121,120,0,
7912,121,120,0,
7913,121,34,935,
7914,121,43,1272,
7915,121,54,1398,
7916,121,67,1422,
7917,121,74,1137,
7918,121,81,1014,
7919,121,93,659,
7920,121,98,453,
7921,121,103,311,
7922,121,105,257,
7923,121,108,245,
7924,121,112,172,
7925,121,112,179,
7926,121,113,122,
7927,121,116,82,
7928,121,116,60,
7929,121,117,31,
7930,121,118,15,
7931,121,119,15,
7932,121,119,14,
7933,121,118,16,
7934,121,118,16,
7935,121,118,17,
7936,121,119,14,
7937,121,119,11,
7938,121,120,6,
7939,121,120,8,
7940,121,120,3,
7941,121,120,1,
7942,121,120,1,
7943,121,120,1,
7944,121,120,1,
7945,121,120,2,
7946,121,120,2,
7947,121,120,1,
7948,121,120,2,
7949,121,120,2,
7950,121,120,1,
7951,121,120,1,
7952,121,120,1,
7953,121,120,1,
7954,121,120,0,
7955,121,120,0,
7956,121,35,925,
7957,121,42,1147,
7958,121,50,1223,
7959,121,60,1101,
7960,121,69,839,
7961,121,75,654,
7962,118,77,610,
7963,120,81,564,
7964,120,87,438,
7965,121,90,383,
7966,121,93,367,
7967,121,101,245,
7968,121,106,167,
7969,120,108,127,
7970,120,111,91,
7971,121,112,84,
7972,121,114,61,
7973,121,114,48,
7974,121,115,32,
7975,121,116,25,
7976,121,117,19,
7977,121,118,11,
7978,121,118,16,
7979,121,118,18,
7980,121,119,5,
7981,121,119,5,
7982,121,119,3,
7983,121,119,4,
7984,121,119,4,
7985,121,120,4,
7986,121,120,3,
7987,121,119,4,
7988,121,120,3,
7989,121,120,3,
7990,121,120,1,
7991,121,120,1,
7992,121,120,0,
7993,121,120,0,
7994,121,35,916,
7995,121,41,931,
7996,121,51,1338,
7997,121,60,1320,
7998,121,70,1296,
7999,121,85,955,
8000,121,90,809,
8001,121,97,649,
8002,121,103,509,
8003,121,109,207,
8004,121,110,170,
8005,121,111,177,
8006,121,113,145,
8007,121,113,175,
8008,121,116,78,
8009,121,117,56,
8010,121,117,33,
8011,121,117,29,
8012,121,117,20,
8013,121,118,15,
8014,121,119,10,
8015,121,120,4,
8016,121,120,2,
8017,121,120,1,
8018,121,120,0,
8019,121,120,0,
8020,121,34,926,
8021,121,39,933,
8022,121,51,1259,
8023,121,65,1333,
8024,121,78,1209,
8025,121,91,944,
8026,121,100,713,
8027,121,107,386,
8028,121,110,321,
8029,121,111,206,
8030,121,114,112,
8031,121,116,121,
8032,121,118,37,
8033,121,119,16,
8034,121,119,16,
8035,121,120,2,
8036,121,120,2,
8037,121,120,1,
8038,121,120,2,
8039,121,120,1,
8040,121,120,2,
8041,121,120,1,
8042,121,120,1,
8043,121,120,0,
8044,121,120,0,
8045,121,34,951,
8046,121,40,1165,
8047,121,50,1147,
8048,121,59,1142,
8049,121,67,1233,
8050,121,76,1029,
8051,121,83,809,
8052,121,91,716,
8053,121,97,470,
8054,121,100,359,
8055,121,104,290,
8056,121,110,160,
8057,121,109,172,
8058,121,112,136,
8059,121,114,88,
8060,121,114,101,
8061,121,116,65,
8062,121,116,67,
8063,121,117,54,
8064,121,118,26,
8065,121,119,18,
8066,121,118,14,
8067,121,119,9,
8068,121,119,12,
8069,121,119,12,
8070,121,119,9,
8071,121,120,7,
8072,121,120,4,
8073,121,120,1,
8074,121,120,0,
8075,121,120,0,
8076,121,35,916,
8077,121,41,942,
8078,121,52,1092,
8079,121,62,1150,
8080,121,74,1061,
8081,121,84,742,
8082,121,92,676,
8083,121,97,528,
8084,121,105,264,
8085,121,108,248,
8086,121,112,142,
8087,121,115,90,
8088,121,116,74,
8089,121,118,32,
8090,121,119,10,
8091,121,119,9,
8092,121,120,6,
8093,121,120,5,
8094,121,120,7,
8095,121,119,7,
8096,121,120,4,
8097,121,120,5,
8098,121,120,4,
8099,121,120,5,
8100,121,120,2,
8101,121,120,2,
8102,121,120,1,
8103,121,121,0,
8104,121,121,0,
8105,121,35,935,
8106,121,41,1066,
8107,121,49,1030,
8108,121,55,723,
8109,121,59,489,
8110,121,67,471,
8111,121,76,395,
8112,117,80,339,
8113,117,85,335,
8114,116,89,298,
8115,118,93,254,
8116,121,95,276,
8117,119,99,196,
8118,119,102,155,
8119,119,103,189,
8120,119,106,150,
8121,121,107,138,
8122,121,108,121,
8123,121,112,57,
8124,121,113,44,
8125,121,115,26,
8126,121,116,20,
8127,121,116,23,
8128,121,117,14,
8129,121,117,15,
8130,121,118,10,
8131,121,119,10,
8132,121,118,13,
8133,121,119,12,
8134,121,119,9,
8135,121,119,11,
8136,121,119,11,
8137,121,119,12,
8138,121,119,6,
8139,121,119,4,
8140,121,120,3,
8141,121,120,3,
8142,121,120,0,
8143,121,120,0,
8144,121,34,943,
8145,121,38,771,
8146,121,45,726,
8147,121,54,926,
8148,121,59,689,
8149,121,64,603,
8150,121,71,651,
8151,121,77,584,
8152,121,84,462,
8153,121,88,377,
8154,121,92,240,
8155,121,94,235,
8156,118,97,201,
8157,118,101,125,
8158,119,102,101,
8159,121,106,53,
8160,121,107,69,
8161,121,109,63,
8162,121,110,52,
8163,121,112,43,
8164,121,113,42,
8165,121,115,33,
8166,121,116,26,
8167,121,117,20,
8168,121,118,20,
8169,121,119,11,
8170,121,119,13,
8171,121,119,12,
8172,121,119,8,
8173,121,120,5,
8174,121,120,4,
8175,121,120,2,
8176,121,120,1,
8177,121,120,1,
8178,121,120,0,
8179,121,120,0,
8180,121,35,935,
8181,121,42,1145,
8182,121,51,1204,
8183,121,60,1139,
8184,121,67,1169,
8185,121,76,1057,
8186,121,82,742,
8187,121,88,551,
8188,121,96,449,
8189,121,99,399,
8190,121,101,376,
8191,121,105,265,
8192,121,110,185,
8193,121,112,98,
8194,121,114,78,
8195,121,114,67,
8196,121,116,39,
8197,121,118,27,
8198,121,118,10,
8199,121,119,7,
8200,121,119,5,
8201,121,119,5,
8202,121,120,2,
8203,121,120,2,
8204,121,120,1,
8205,121,120,1,
8206,121,120,1,
8207,121,120,1,
8208,121,120,1,
8209,121,120,1,
8210,121,120,0,
8211,121,120,0,
8212,121,35,929,
8213,121,42,1254,
8214,121,55,1486,
8215,121,69,1522,
8216,121,85,1175,
8217,121,99,791,
8218,121,103,548,
8219,121,106,377,
8220,121,107,355,
8221,121,110,245,
8222,121,110,234,
8223,121,114,144,
8224,121,114,126,
8225,121,115,116,
8226,121,114,124,
8227,121,117,58,
8228,121,117,58,
8229,121,116,62,
8230,121,117,64,
8231,121,117,42,
8232,121,117,40,
8233,121,119,22,
8234,121,119,12,
8235,121,120,7,
8236,121,119,10,
8237,121,120,5,
8238,121,120,2,
8239,121,120,2,
8240,121,120,2,
8241,121,120,1,
8242,121,120,1,
8243,121,120,1,
8244,121,120,0,
8245,121,120,0,
8246,121,34,938,
8247,121,41,1090,
8248,121,48,1088,
8249,121,59,1060,
8250,121,67,905,
8251,121,81,689,
8252,121,83,630,
8253,121,90,530,
8254,121,93,362,
8255,121,96,368,
8256,121,100,284,
8257,121,103,203,
8258,121,108,161,
8259,121,110,106,
8260,121,112,78,
8261,121,113,59,
8262,121,115,38,
8263,121,116,32,
8264,121,117,26,
8265,121,117,21,
8266,121,117,24,
8267,121,117,21,
8268,121,117,18,
8269,121,118,17,
8270,121,118,12,
8271,121,118,11,
8272,121,120,4,
8273,121,119,5,
8274,121,119,4,
8275,121,120,2,
8276,121,120,2,
8277,121,120,1,
8278,121,120,1,
8279,121,120,1,
8280,121,120,0,
8281,121,120,0,
8282,121,34,937,
8283,121,40,915,
8284,121,48,1128,
8285,121,58,1005,
8286,121,63,909,
8287,121,74,710,
8288,121,80,650,
8289,121,86,541,
8290,121,89,449,
8291,121,96,279,
8292,121,99,183,
8293,121,102,163,
8294,121,104,143,
8295,121,107,88,
8296,121,109,64,
8297,121,111,48,
8298,121,112,45,
8299,121,115,31,
8300,121,115,31,
8301,121,117,19,
8302,121,117,12,
8303,121,118,10,
8304,121,118,8,
8305,121,119,6,
8306,121,119,5,
8307,121,120,3,
8308,121,120,2,
8309,121,120,1,
8310,121,120,1,
8311,121,120,1,
8312,121,120,1,
8313,121,120,0,
8314,121,120,0,
8315,121,35,929,
8316,121,40,1037,
8317,121,52,1233,
8318,121,62,1340,
8319,121,81,1043,
8320,121,88,801,
8321,121,95,556,
8322,121,103,336,
8323,121,107,246,
8324,121,109,218,
8325,121,110,161,
8326,121,114,76,
8327,121,115,83,
8328,121,117,56,
8329,121,118,27,
8330,121,119,21,
8331,121,119,9,
8332,121,120,4,
8333,121,120,4,
8334,121,120,2,
8335,121,120,2,
8336,121,120,1,
8337,121,120,1,
8338,121,120,0,
8339,121,120,0,
8340,121,34,938,
8341,121,34,594,
8342,121,39,754,
8343,121,44,602,
8344,121,52,574,
8345,121,57,569,
8346,105,62,457,
8347,103,68,387,
8348,105,74,293,
8349,112,78,245,
8350,112,81,257,
8351,114,82,259,
8352,114,88,173,
8353,114,93,118,
8354,115,95,105,
8355,114,96,95,
8356,114,98,115,
8357,115,99,117,
8358,119,102,95,
8359,119,105,47,
8360,119,107,44,
8361,119,108,45,
8362,119,109,41,
8363,121,110,47,
8364,121,110,48,
8365,121,111,38,
8366,121,113,34,
8367,121,113,34,
8368,121,114,38,
8369,121,115,23,
8370,121,116,20,
8371,121,116,22,
8372,121,116,15,
8373,121,117,12,
8374,121,118,15,
8375,121,118,15,
8376,121,118,13,
8377,121,118,15,
8378,121,117,14,
8379,121,118,10,
8380,121,119,6,
8381,121,119,4,
8382,121,119,5,
8383,121,119,5,
8384,121,120,5,
8385,121,120,3,
8386,121,120,1,
8387,121,120,1,
8388,121,120,0,
8389,121,120,0,
8390,121,35,909,
8391,121,41,1109,
8392,121,51,1240,
8393,121,61,1237,
8394,121,68,843,
8395,121,77,620,
8396,121,87,461,
8397,121,91,394,
8398,120,96,385,
8399,121,102,203,
8400,121,104,112,
8401,121,107,103,
8402,121,108,90,
8403,121,109,67,
8404,121,110,58,
8405,121,110,58,
8406,121,112,40,
8407,121,113,33,
8408,121,114,34,
8409,121,114,34,
8410,121,115,36,
8411,121,116,33,
8412,121,117,22,
8413,121,117,20,
8414,121,118,18,
8415,121,119,16,
8416,121,119,18,
8417,121,119,12,
8418,121,120,4,
8419,121,120,4,
8420,121,120,4,
8421,121,120,2,
8422,121,120,0,
8423,121,120,0,
8424,121,34,937,
8425,121,42,1085,
8426,121,52,1153,
8427,121,64,1037,
8428,121,73,894,
8429,121,81,810,
8430,121,89,622,
8431,121,96,486,
